id,compound_id,health_effect_id,orig_health_effect_name,orig_compound_name,orig_citation,citation,citation_type,created_at,updated_at,creator_id,updater_id,source_id,source_type
10657,13845,1376,Tremorigenic,HARMAN,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,13845,Compound
10658,14487,1376,Tremorigenic,ALPHA-IONONE,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,14487,Compound
10659,14708,1376,Tremorigenic,PHENYLALANINE,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,14708,Compound
10660,753,1377,Tremorilytic,ETHANOL,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,753,Compound
10661,7946,1378,Tremorogenic,NORHARMAN,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,7946,Compound
10662,3730,1379,Trichomonicide,ZINC,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,3730,Compound
10663,9779,1379,Trichomonicide,MENTHONE,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,9779,Compound
10664,10231,1379,Trichomonicide,SANTALOL,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,10231,Compound
10665,12174,1379,Trichomonicide,EUGENOL,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,12174,Compound
10666,12193,1379,Trichomonicide,ALLICIN,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,12193,Compound
10667,13724,1379,Trichomonicide,CITRAL,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,13724,Compound
10668,13795,1379,Trichomonicide,GERANIOL,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,13795,Compound
10669,13865,1379,Trichomonicide,EMODIN,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,13865,Compound
10670,14297,1379,Trichomonicide,JASMONE,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,14297,Compound
10671,14493,1379,Trichomonicide,CITRONELLOL,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,14493,Compound
10672,14515,1379,Trichomonicide,CARVACROL,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,14515,Compound
10673,14617,1379,Trichomonicide,CARVONE,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,14617,Compound
10674,14619,1379,Trichomonicide,"1,8-CINEOLE",,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,14619,Compound
10675,14798,1379,Trichomonicide,THYMOL,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,14798,Compound
10676,14894,1379,Trichomonicide,FARNESOL,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,14894,Compound
10677,14943,1379,Trichomonicide,LINALOOL,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,14943,Compound
10678,14948,1379,Trichomonicide,NEROL,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,14948,Compound
10679,15473,1379,Trichomonicide,BETA-IONONE,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,15473,Compound
10680,17365,1379,Trichomonicide,P-CYMENE,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,17365,Compound
10681,2728,1380,Trichomonistat,ISOEUGENOL,,DUKE,DATABASE,2012-04-10 14:21:24 UTC,2014-11-05 14:51:20 UTC,,,2728,Compound
10682,12174,1380,Trichomonistat,EUGENOL,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,12174,Compound
10684,2103,1381,Trichuricide,CARPAINE,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,2103,Compound
10685,16990,1381,Trichuricide,FICIN,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,16990,Compound
10686,1131,1382,Triglycerigenic,SUCROSE,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,1131,Compound
10687,8046,1383,Triglycerolytic,DIPROPYL-DISULFIDE,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,8046,Compound
10688,15392,1383,Triglycerolytic,DIALLYL-SULFIDE,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,15392,Compound
10689,11639,1384,Trypanocide,AJOENE,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,11639,Compound
10690,13724,1384,Trypanocide,CITRAL,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,13724,Compound
10691,14376,1384,Trypanocide,URSOLIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,14376,Compound
10692,14506,1384,Trypanocide,ASCARIDOLE,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,14506,Compound
10693,16432,1384,Trypanocide,PUNICALAGIN,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,16432,Compound
10694,3169,1385,Trypanosomastat,DIALLYL-TRISULFIDE,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,3169,Compound
10695,11831,1385,Trypanosomastat,GENISTEIN,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,11831,Compound
10696,8126,1386,Trypsin-Enhancer,METHYL-ACETATE,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,8126,Compound
10697,12174,1386,Trypsin-Enhancer,EUGENOL,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,12174,Compound
10698,12396,1386,Trypsin-Enhancer,EUGENYL-ACETATE,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,12396,Compound
10699,939,1387,Tumor-Promoter,INDOLE-3-CARBINOL,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,939,Compound
10700,1512,1387,Tumor-Promoter,CATECHOL,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,1512,Compound
10701,2250,1387,Tumor-Promoter,TRYPTOPHAN,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,2250,Compound
10702,3674,1387,Tumor-Promoter,PROSTAGLANDIN-E-2,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,3674,Compound
10703,3866,1387,Tumor-Promoter,PHELLANDRENE,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,3866,Compound
10704,14943,1387,Tumor-Promoter,LINALOOL,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,14943,Compound
10705,742,1388,Tumorigenic,GOSSYPOL,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,742,Compound
10706,2558,1388,Tumorigenic,CAFFEIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,2558,Compound
10707,3368,1388,Tumorigenic,BENZYL-ACETATE,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,3368,Compound
10708,4091,1388,Tumorigenic,ATROPINE,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,4091,Compound
10709,11907,1388,Tumorigenic,QUERCETIN,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,11907,Compound
10710,12011,1388,Tumorigenic,INDOLE,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,12011,Compound
10711,633,1389,Tyrosinase-Inhibitor,KAEMPFEROL,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,633,Compound
10712,847,1389,Tyrosinase-Inhibitor,PROTOCATECHUIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,847,Compound
10713,872,1389,Tyrosinase-Inhibitor,ANISALDEHYDE,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,872,Compound
10714,1221,1389,Tyrosinase-Inhibitor,ARBUTIN,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,1221,Compound
10715,2593,1389,Tyrosinase-Inhibitor,P-COUMARIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:25 UTC,2014-11-05 14:51:20 UTC,,,2593,Compound
10716,8298,1389,Tyrosinase-Inhibitor,ACETALDEHYDE,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,8298,Compound
10717,8725,1389,Tyrosinase-Inhibitor,CUMINALDEHYDE,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,8725,Compound
10718,8740,1389,Tyrosinase-Inhibitor,BENZOIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,8740,Compound
10719,8782,1389,Tyrosinase-Inhibitor,CINNAMALDEHYDE,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,8782,Compound
10720,8970,1389,Tyrosinase-Inhibitor,ANISIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,8970,Compound
10721,10506,1389,Tyrosinase-Inhibitor,P-HYDROXYBENZALDEHYDE,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,10506,Compound
10722,11907,1389,Tyrosinase-Inhibitor,QUERCETIN,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,11907,Compound
10723,12055,1389,Tyrosinase-Inhibitor,CINNAMIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,12055,Compound
10724,12094,1389,Tyrosinase-Inhibitor,ANACARDIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,12094,Compound
10725,13724,1389,Tyrosinase-Inhibitor,CITRAL,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,13724,Compound
10726,14664,1389,Tyrosinase-Inhibitor,BENZALDEHYDE,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,14664,Compound
10727,3103,1390,Tyrosine-Kinase-Inhibitor,EICOSAPENTAENOIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,3103,Compound
10728,11831,1390,Tyrosine-Kinase-Inhibitor,GENISTEIN,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,11831,Compound
10729,11907,1390,Tyrosine-Kinase-Inhibitor,QUERCETIN,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,11907,Compound
10730,12727,1390,Tyrosine-Kinase-Inhibitor,MYRICETIN,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,12727,Compound
10731,13865,1390,Tyrosine-Kinase-Inhibitor,EMODIN,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,13865,Compound
10732,16342,1390,Tyrosine-Kinase-Inhibitor,ISOLIQUIRITIGENIN,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,16342,Compound
10733,514,1391,Ubiquiot,SYRINGIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,514,Compound
10734,846,1391,Ubiquiot,VANILLIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,846,Compound
10735,847,1391,Ubiquiot,PROTOCATECHUIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,847,Compound
10736,10510,1391,Ubiquiot,P-HYDROXY-BENZOIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,10510,Compound
10737,10549,1391,Ubiquiot,INOSITOL,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,10549,Compound
10738,11805,1391,Ubiquiot,INOSINE,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,11805,Compound
10739,12365,1391,Ubiquiot,BETA-SITOSTEROL,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,12365,Compound
10740,14616,1391,Ubiquiot,BETA-CAROTENE,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,14616,Compound
10741,14728,1391,Ubiquiot,VIOLAXANTHIN,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,14728,Compound
10742,15475,1391,Ubiquiot,LUTEIN,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,15475,Compound
10743,15507,1391,Ubiquiot,CYCLOARTENOL,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,15507,Compound
10744,15890,1391,Ubiquiot,NEOXANTHIN,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,15890,Compound
10745,753,1392,Ulcerogenic,ETHANOL,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,753,Compound
10746,882,1392,Ulcerogenic,SALICYLIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,882,Compound
10747,8300,1392,Ulcerogenic,ACETIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:20 UTC,,,8300,Compound
10748,8725,1392,Ulcerogenic,CUMINALDEHYDE,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:21 UTC,,,8725,Compound
10749,10465,1392,Ulcerogenic,GLUTEN,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:21 UTC,,,10465,Compound
10750,12161,1392,Ulcerogenic,5-HYDROXYTRYPTAMINE|SEROTONIN,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:21 UTC,,,12161,Compound
10751,12174,1392,Ulcerogenic,EUGENOL,,DUKE,DATABASE,2012-04-10 14:21:26 UTC,2014-11-05 14:51:21 UTC,,,12174,Compound
10752,12295,1392,Ulcerogenic,CURCUMIN,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,12295,Compound
10753,12365,1392,Ulcerogenic,BETA-SITOSTEROL,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,12365,Compound
10754,12599,1392,Ulcerogenic,HISTAMINE,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,12599,Compound
10755,12647,1393,Urate-Solvent,PIPERIDINE,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,12647,Compound
10756,12193,1394,Urease-Inhibitor,ALLICIN,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,12193,Compound
10757,1131,1395,Uricogenic,SUCROSE,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,1131,Compound
10758,11805,1395,Uricogenic,INOSINE,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,11805,Compound
10759,484,1396,Uricosuric,GLYCINE,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,484,Compound
10760,1224,1396,Uricosuric,ASCORBIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,1224,Compound
10761,2096,1396,Uricosuric,BOLDINE,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,2096,Compound
10762,3694,1396,Uricosuric,SALICYLATES,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,3694,Compound
10763,8740,1396,Uricosuric,BENZOIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,8740,Compound
10764,13277,1396,Uricosuric,THYMOQUINONE,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,13277,Compound
10765,14507,1396,Uricosuric,FOLACIN|FOLIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,14507,Compound
10766,15470,1396,Uricosuric,AUCUBIN,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,15470,Compound
10767,1224,1397,Urinary-Acidulant,ASCORBIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,1224,Compound
10768,1221,1398,Urinary-Antiseptic,ARBUTIN,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,1221,Compound
10769,14798,1398,Urinary-Antiseptic,THYMOL,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,14798,Compound
10770,12686,1399,Urine-Acidifier,METHIONINE,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,12686,Compound
10771,12686,1400,Urine-Deodorant,METHIONINE,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,12686,Compound
10772,17709,1401,Urokinase-Inhibitor,(-)-EPIGALLOCATECHIN-GALLATE,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,17709,Compound
10773,5845,1402,Uteroactive,PLUMBAGIN,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,5845,Compound
10774,3519,1403,Uterorelaxant,MAGNESIUM,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,3519,Compound
10775,12708,1404,Uterosedative,SCOPOLETIN,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,12708,Compound
10776,12804,1404,Uterosedative,FERULIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,12804,Compound
10777,15499,1404,Uterosedative,TETRAMETHYL-PYRAZINE,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,15499,Compound
10778,1521,1405,Uterotonic,VERBENALIN,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,1521,Compound
10779,11932,1405,Uterotonic,APIOLE,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,11932,Compound
10780,13037,1405,Uterotonic,OLEANOLIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,13037,Compound
10781,14657,1405,Uterotonic,MYRISTICIN,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,14657,Compound
10782,15903,1405,Uterotonic,GRANDIFLORIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,15903,Compound
10783,633,1406,Uterotrophic,KAEMPFEROL,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,633,Compound
10784,678,1406,Uterotrophic,NARINGENIN,,DUKE,DATABASE,2012-04-10 14:21:27 UTC,2014-11-05 14:51:21 UTC,,,678,Compound
10785,2608,1406,Uterotrophic,DAIDZEIN,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,2608,Compound
10786,2798,1406,Uterotrophic,APIGENIN,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,2798,Compound
10787,11666,1406,Uterotrophic,COUMESTROL,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,11666,Compound
10788,11831,1406,Uterotrophic,GENISTEIN,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,11831,Compound
10789,12226,1406,Uterotrophic,BIOCHANIN-A,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,12226,Compound
10790,2775,1407,UV-Screen,AESCULETIN|ESCULETIN,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,2775,Compound
10791,12226,1408,VAM-Simulant,BIOCHANIN-A,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,12226,Compound
10792,12222,1409,VAM-Stimulant,FORMONONETIN,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,12222,Compound
10793,3358,1410,Varroacide,OXALIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,3358,Compound
10794,3368,1410,Varroacide,BENZYL-ACETATE,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,3368,Compound
10795,12174,1410,Varroacide,EUGENOL,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,12174,Compound
10796,14798,1410,Varroacide,THYMOL,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,14798,Compound
10797,5457,1411,Vasoactive,ANTHOCYANINS,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,5457,Compound
10798,12161,1411,Vasoactive,SEROTONIN,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,12161,Compound
10799,433,1412,Vasoconstrictor,TYRAMINE,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,433,Compound
10800,709,1412,Vasoconstrictor,SYNEPHRINE,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,709,Compound
10801,895,1412,Vasoconstrictor,NORADRENALIN,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,895,Compound
10802,2096,1412,Vasoconstrictor,BOLDINE,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,2096,Compound
10803,2103,1412,Vasoconstrictor,CARPAINE,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,2103,Compound
10804,2571,1412,Vasoconstrictor,(+)-CATECHIN|D-CATECHIN,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,2571,Compound
10805,11864,1412,Vasoconstrictor,6-SHOGAOL,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,11864,Compound
10806,12161,1412,Vasoconstrictor,5-HYDROXYTRYPTAMINE|SEROTONIN,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,12161,Compound
10807,12166,1412,Vasoconstrictor,DOPAMINE,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,12166,Compound
10808,12753,1412,Vasoconstrictor,HORDENINE,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,12753,Compound
10809,453,1413,Vasodilator,THEOPHYLLINE,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,453,Compound
10810,455,1413,Vasodilator,THEOBROMINE,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,455,Compound
10811,604,1413,Vasodilator,ISORHAMNETIN,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,604,Compound
10812,633,1413,Vasodilator,KAEMPFEROL,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,633,Compound
10813,893,1413,Vasodilator,PHENOL,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,893,Compound
10814,1014,1413,Vasodilator,NIACIN,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,1014,Compound
10815,1224,1413,Vasodilator,ASCORBIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,1224,Compound
10816,2100,1413,Vasodilator,CAFFEINE,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,2100,Compound
10817,2257,1413,Vasodilator,ARGININE,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,2257,Compound
10818,2536,1413,Vasodilator,RUTIN,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,2536,Compound
10819,2576,1413,Vasodilator,(-)-EPICATECHIN,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,2576,Compound
10820,2774,1413,Vasodilator,SCOPARONE,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,2774,Compound
10821,2798,1413,Vasodilator,APIGENIN,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,2798,Compound
10822,2944,1413,Vasodilator,GAMMA-LINOLENIC-ACID,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,2944,Compound
10823,3514,1413,Vasodilator,CALCIUM,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,3514,Compound
10824,3519,1413,Vasodilator,MAGNESIUM,,DUKE,DATABASE,2012-04-10 14:21:28 UTC,2014-11-05 14:51:21 UTC,,,3519,Compound
10825,3522,1413,Vasodilator,POTASSIUM,,DUKE,DATABASE,2012-04-10 14:21:29 UTC,2014-11-05 14:51:21 UTC,,,3522,Compound
