id,name,description,chebi_name,chebi_id,created_at,updated_at,creator_id,updater_id,chebi_definition
1239,peroxisome proliferator activated receptor gamma antagonist,,antagonist,48706,2012-04-10 10:05:34 UTC,2015-10-27 17:53:36 UTC,,,Substance that attaches to and blocks cell receptors that normally bind naturally occurring substances.
1240,prebiotic,"Non-digestible fiber compounds that pass undigested through the upper part of the gastrointestinal tract and stimulate the growth or activity of advantageous bacteria that colonize the large bowel by acting as substrate for them.
",,,2012-04-10 10:05:34 UTC,2015-11-11 02:32:18 UTC,,,
1241,preservative,,food preservative,65255,2012-04-10 10:05:34 UTC,2015-10-29 22:47:31 UTC,,,Substances which are added to food in order to prevent decomposition caused by  microbial growth or by undesirable chemical changes.
1242,pressor,"An agent htat increases blood pressure by stimulating constriction of the blood vessels.
",,,2012-04-10 10:05:34 UTC,2015-11-11 02:32:11 UTC,,,
1243,provitamin A,,provitamin,50188,2012-04-10 10:05:34 UTC,2015-10-27 17:53:36 UTC,,,A substance that can be converted into a vitamin by animal tissues.
1244,priapistic,"Related to, or having, persistent, usually painful erection of the penis, especially as a consequence of disease and not related to sexual arousal.
",,,2012-04-10 10:05:34 UTC,2015-11-11 02:32:19 UTC,,,
1245,probiotic,"A microorganism that provides health benefits. Commonly claimed benefits of probiotic supplements include the decrease of potentially pathogenic gastrointestinal microorganisms, the reduction of gastrointestinal discomfort, the strengthening of the immune system, the improvement of the skin's function, the improvement of bowel regularity, the strengthening of the resistance to cedar pollen allergens, the decrease in body pathogens, the reduction of flatulence and bloating, the protection of DNA, the protection of proteins and lipids from oxidative damage, and the maintaining of individual intestinal microbiota in subjects receiving antibiotic treatment.
",,,2012-04-10 10:05:34 UTC,2015-11-11 02:32:10 UTC,,,
1246,probiotigenic,,,,2012-04-10 10:05:34 UTC,2012-04-10 10:05:34 UTC,,,
1247,progestational,"Something that precedes pregnancy or gestation. Related to, inducing, or constituting the modifications of the female mammalian system associated especially with ovulation and corpus luteum formation.
",,,2012-04-10 10:05:34 UTC,2015-11-11 02:32:19 UTC,,,
1248,progesteronigenic,"An agent that stimulates production of progesterone, a progestogen sex hormone involved in the menstrual cycle, pregnancy, and embryogenesis of humans and other species.
",,,2012-04-10 10:05:34 UTC,2015-11-11 02:32:15 UTC,,,
1249,pro HLDL,"An agent that stimulates or enhances the activity of HLDL (Human Low Density Lipoprotein), which facilitates the movement of fats and cholesterol within the water based solution of the blood stream.
",,,2012-04-10 10:05:34 UTC,2015-11-11 02:32:15 UTC,,,
1250,prolactinogenic,"Pertaining to production of the hormone prolactin, which may lead to breast enlargement. 
",,,2012-04-10 10:05:34 UTC,2015-11-11 02:32:18 UTC,,,
1251,proliferant,"A mildly irritating substance used in sclerotherapy to strengthen weakened connective tissues.
",,,2012-04-10 10:05:34 UTC,2015-11-11 02:32:10 UTC,,,
1252,prooxidant,"An endobiotic or xenobiotic that induces oxidative stress either by generation of ROS or by inhibiting antioxidant systems. It can include all reactive, free radical containing molecules in cells or tissues.
",,,2012-04-10 10:05:34 UTC,2015-11-11 02:32:18 UTC,,,
1253,propecic,,,,2012-04-10 10:05:34 UTC,2012-04-10 10:05:34 UTC,,,
1254,prostaglandigenic,"Pertaining to production of prostaglandins, a group of cyclic fatty acid compounds with varying hormonelike effects, notably the promotion of uterine contractions.
",,,2012-04-10 10:05:34 UTC,2015-11-11 02:32:18 UTC,,,
1255,prostaglandin inhibitor,,prostaglandin antagonist,49023,2012-04-10 10:05:34 UTC,2015-10-27 17:53:37 UTC,,,A compound that inhibits the action of prostaglandins.
1256,prostaglandin secretor,,,,2012-04-10 10:05:34 UTC,2012-04-10 10:05:34 UTC,,,
1257,prostaglandin sparer,,,,2012-04-10 10:05:34 UTC,2012-04-10 10:05:34 UTC,,,
1258,prostaglandin synthesis inhibitor,,inhibitor,35222,2012-04-10 10:05:34 UTC,2015-10-27 17:53:37 UTC,,,A substance that diminishes the rate of a chemical reaction.
1259,prostaglandin-synthetase inhibitor,,enzyme inhibitor,23924,2012-04-10 10:05:34 UTC,2015-10-27 17:53:38 UTC,,,A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction.
1260,prostatitigenic,"Pertaining to inflammation of the prostate gland.
",,,2012-04-10 10:05:34 UTC,2015-11-11 02:32:18 UTC,,,
1261,prosticide,,,,2012-04-10 10:05:34 UTC,2012-04-10 10:05:34 UTC,,,
1262,protease inhibitor,,protease inhibitor,37670,2012-04-10 10:05:34 UTC,2015-10-27 17:53:38 UTC,,,A compound which inhibits or antagonizes the biosynthesis or actions of proteases (endopeptidases).
1263,protein kinase inhibitor,,protein kinase inhibitor,37699,2012-04-10 10:05:34 UTC,2015-10-27 17:53:39 UTC,,,An EC 2.7.* (P-containing group transferase) inhibitor that interferes with the action of protein kinases.
1264,proteinase inhibitor,,protease inhibitor,37670,2012-04-10 10:05:34 UTC,2015-10-27 17:53:39 UTC,,,A compound which inhibits or antagonizes the biosynthesis or actions of proteases (endopeptidases).
1265,proteolytic,"An agent that catalyzes proteolysis, the breakdown of proteins into smaller polypeptides or amino acids.
",,,2012-04-10 10:05:34 UTC,2015-11-11 02:32:12 UTC,,,
1266,protisticide,"An agent, which can be a herbicide, that kills protozoans.
",,,2012-04-10 10:05:34 UTC,2015-11-11 02:32:17 UTC,,,
1267,pruritogenic,"An agent that causes pruritus, or itching.
",,,2012-04-10 10:05:34 UTC,2015-11-11 02:32:12 UTC,,,
1268,psychoactive,,psychotropic drug,35471,2012-04-10 10:05:34 UTC,2015-10-27 17:53:40 UTC,,,A loosely defined grouping of drugs that have effects on psychological function.
1269,psychotomimetic,,central nervous system drug,35470,2012-04-10 10:05:34 UTC,2015-10-27 17:53:40 UTC,,,A class of drugs producing both physiological and psychological effects through a variety of mechanisms involving the central nervous system.
1270,psychotropic,,psychotropic drug,35471,2012-04-10 10:05:34 UTC,2015-10-27 17:53:41 UTC,,,A loosely defined grouping of drugs that have effects on psychological function.
1271,protein-tyrosine-kinase inhibitor,,enzyme inhibitor,23924,2012-04-10 10:05:34 UTC,2015-10-27 17:53:41 UTC,,,A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction.
1272,pulifuge,,pesticide,25944,2012-04-10 10:05:34 UTC,2015-10-27 17:53:42 UTC,,,"Strictly, a substance intended to kill pests. In common usage, any substance used for controlling, preventing, or destroying animal, microbiological or plant pests."
1273,pulmonoprotective,"An agent that acts to alleviate or prevent certain conditions affecting lung tissue.
",,,2012-04-10 10:05:34 UTC,2015-11-11 02:32:11 UTC,,,
1274,pulmonotoxic,,aetiopathogenetic role,52209,2012-04-10 10:05:34 UTC,2015-10-27 17:53:42 UTC,,,A role played by the molecular entity or part thereof which causes the development of a pathological process.
1275,purgative,,laxative,50503,2012-04-10 10:05:34 UTC,2015-10-27 17:53:43 UTC,,,"An agent that produces a soft formed stool, and relaxes and loosens the bowels, typically used over a protracted period, to relieve constipation. Compare with cathartic, which is a substance that accelerates defecation. A substances can be both a laxative and a cathartic."
1276,pyrogenic,"An agent that induces fever, by generating heat.
",,,2012-04-10 10:05:34 UTC,2015-11-11 02:32:12 UTC,,,
1277,quinone-reductase inducer,"An agent that stimulates quinone reductase enzymatic activity, also a biomarker for cancer chemoprevention.
",,,2012-04-10 10:05:34 UTC,2015-11-11 02:32:15 UTC,,,
1278,quinone-reductase inhibitor,,enzyme inhibitor,23924,2012-04-10 10:05:35 UTC,2015-10-27 17:53:43 UTC,,,A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction.
1279,radioprotective,,radiopharmaceutical,35232,2012-04-10 10:05:35 UTC,2015-10-27 17:53:44 UTC,,,Any pharmaceutical compound containing a radioisotope.
1280,refrigerant,,refrigerant,78433,2012-04-10 10:05:35 UTC,2015-10-29 22:49:23 UTC,,,"A substance used in a thermodynamic heat pump cycle or refrigeration cycle that undergoes a phase change from a gas to a liquid and back. Refrigerants are used in air-conditioning systems and freezers or refrigerators and are assigned a ""R"" number (by ASHRAE - formerly the American Society of Heating, Refrigerating and Air Conditioning Engineers), which is determined systematically according to their molecular structure."
1281,renoirritant,"An agent that causes irritation or inflammation of kydney tissue.
",,,2012-04-10 10:05:35 UTC,2015-11-11 02:32:12 UTC,,,
1282,renotoxic,,nephrotoxic agent,50909,2012-04-10 10:05:35 UTC,2015-10-27 17:53:44 UTC,,,A role played by a chemical compound exihibiting itself through the ability to induce damage to the kidney in animals.
1283,repellent,"An agent able to repel a particular thing, impervious to a particular substance.
",,,2012-04-10 10:05:35 UTC,2015-11-11 02:32:11 UTC,,,
1284,RES-activator,,,,2012-04-10 10:05:35 UTC,2012-04-10 10:05:35 UTC,,,
1285,respiradepressant,"An agent that supresses gas exchange, resulting in an increase of carbon dioxide concentrations and respiratory acidosis. Respiratory depression is characteristic of hypoventilation.
",,,2012-04-10 10:05:35 UTC,2015-11-11 02:32:16 UTC,,,
1286,respira inhibitor,,inhibitor,35222,2012-04-10 10:05:35 UTC,2015-10-27 17:53:45 UTC,,,A substance that diminishes the rate of a chemical reaction.
1287,respiraparalytic,"Related to, or having, respiratory paralysis, which occurs when the muscles associated with breathing become too weak to function properly.
",,,2012-04-10 10:05:35 UTC,2015-11-11 02:32:19 UTC,,,
1288,respirasensitizer,"A substance that will induce hypersensitivity of the airways following inhalation of the substance.
",,,2012-04-10 10:05:35 UTC,2015-11-11 02:32:10 UTC,,,
1289,respirastimulant,"An agent that stimulates an increase in tidal volume, and respiratory rate.
",,,2012-04-10 10:05:35 UTC,2015-11-11 02:32:15 UTC,,,
1290,respirodepressant,"An agent that diminishes ventilation, the movement of air between the environment and the lungs via inhalation and exhalation.
",,,2012-04-10 10:05:35 UTC,2015-11-11 02:32:12 UTC,,,
1291,respiroinhibitor,,inhibitor,35222,2012-04-10 10:05:35 UTC,2015-10-27 17:53:46 UTC,,,A substance that diminishes the rate of a chemical reaction.
1292,respirostimulant,"An agent that increases ventilation, the movement of air between the environment and the lungs via inhalation and exhalation.
",,,2012-04-10 10:05:35 UTC,2015-11-11 02:32:12 UTC,,,
1293,respirotoxic,,aetiopathogenetic role,52209,2012-04-10 10:05:35 UTC,2015-10-27 17:53:46 UTC,,,A role played by the molecular entity or part thereof which causes the development of a pathological process.
1294,retinoprotectant,"An agent that acts to alleviate or prevent certain condition affecting the retina.
",,,2012-04-10 10:05:35 UTC,2015-11-11 02:32:11 UTC,,,
1295,reverse transcriptase inhibitor,,reverse transcriptase inhibitor,59897,2012-04-10 10:05:35 UTC,2015-10-27 17:53:47 UTC,,,"An EC 2.7.7.* (nucleotidyltransferase) inhibitor that interferes with the activity of reverse transcriptase, EC 2.7.7.49, a viral DNA polymerase enzyme that retroviruses need to reproduce."
1296,ribosome inactivator,"A protein that is a protein synthesis inhibitor which acts at the ribosome.
",,,2012-04-10 10:05:35 UTC,2015-11-11 02:32:10 UTC,,,
1297,RNA-genic,,,,2012-04-10 10:05:35 UTC,2012-04-10 10:05:35 UTC,,,
1298,RNA inhibitor,,inhibitor,35222,2012-04-10 10:05:35 UTC,2015-10-27 17:53:47 UTC,,,A substance that diminishes the rate of a chemical reaction.
1299,roborant,"An agnet, or drug, that restores vigor or strength.
",,,2012-04-10 10:05:35 UTC,2015-11-11 02:32:17 UTC,,,
1300,rodenticide,,rodenticide,33288,2012-04-10 10:05:35 UTC,2015-10-29 22:49:29 UTC,,,A substance used to destroy rodent pests.
1301,rubefacient,"A substance for topical application that produces redness of the skin, by causing dilation of the capillaries and an increase in blood circulation.
",,,2012-04-10 10:05:35 UTC,2015-11-11 02:32:10 UTC,,,
1302,scabicide,,scabicide,73333,2012-04-10 10:05:35 UTC,2015-10-29 22:49:29 UTC,,,An acaricide that kills mites of the genus Sarcoptes.
1303,schistosomicide,"An agent, or drug, destructive to schistosomes, blood flukes transmitted by snails to human hosts in many parts of Africa, Brazil, and Asia. Praziquantel, albendazole, niridazole, metrifonate, oxamniquine hycanthone hydrochloride, and various salts of antimony, including stibophen, are potent antischistosomal agents.
",,,2012-04-10 10:05:35 UTC,2015-11-11 02:32:16 UTC,,,
1304,schizophrenigenic,"An agent that has an effect on, or causes schizophrenia, a mental disorder often characterized by abnormal social behavior and failure to recognize what is real.
",,,2012-04-10 10:05:35 UTC,2015-11-11 02:32:12 UTC,,,
1305,sclerosant,"An injectable irritant that is used in the treatment of varicose veins and that causes inflammation and subsequentfibrosis, thus obliterating the lumen of the vein.
",,,2012-04-10 10:05:35 UTC,2015-11-11 02:32:18 UTC,,,
1306,scolicide,,antimicrobial agent,33281,2012-04-10 10:05:35 UTC,2015-10-27 17:53:48 UTC,,,"A substance that kills or slows the growth of microorganisms, including bacteria, viruses, fungi and protozoans."
1307,seasoning,"Enhancement of flavor by adding salt, herbs, or spices to food.
",,,2012-04-10 10:05:35 UTC,2015-11-11 02:32:18 UTC,,,
1308,secretogogue,"A substance that promotes secretion.
",,,2012-04-10 10:05:35 UTC,2015-11-11 02:32:10 UTC,,,
1309,secretolytic,"An agent that increases the production of serous mucus in the respiratory tract.
",,,2012-04-10 10:05:35 UTC,2015-11-11 02:32:12 UTC,,,
1310,secretomotor,"A structure, often a nerve, that has the capacity to induce a gland to secrete a substance, usually mucus or serous fluid.
",,,2012-04-10 10:05:35 UTC,2015-11-11 02:32:10 UTC,,,
1311,sedative,,sedative drug,35717,2012-04-10 10:05:35 UTC,2015-10-27 17:53:49 UTC,,,A central nervous system depressant used to induce drowsiness or sleep or to reduce psychological excitement or anxiety.
1312,sequestrant,,sequestrant,77963,2012-04-10 10:05:35 UTC,2015-10-29 22:49:32 UTC,,,"A food preservative that acts by chelating with metal cations (particularly those of copper, iron and nickel) that catalyse the oxidation of fats in food."
1313,serotonin inhibitor,,serotonergic antagonist,48279,2012-04-10 10:05:35 UTC,2015-10-27 17:53:49 UTC,,,"Drugs that bind to but do not activate serotonin receptors, thereby blocking the actions of serotonin or serotonergic agonists."
1314,serotoninergic,,serotonergic drug,48278,2012-04-10 10:05:35 UTC,2012-04-10 10:05:35 UTC,,,
1315,sialogogue,"An agent that stimulates the flow of saliva.
",,,2012-04-10 10:05:35 UTC,2015-11-11 02:32:16 UTC,,,
1316,soap,,,,2012-04-10 10:05:35 UTC,2012-04-10 10:05:35 UTC,,,
1317,sodium-sparing,"An agent that prevents excretion of sodium in the urine.
",,,2012-04-10 10:05:35 UTC,2015-11-11 02:32:13 UTC,,,
1318,soporific,"An agent, or drug, that induces drowsiness or sleep.
",,,2012-04-10 10:05:35 UTC,2015-11-11 02:32:16 UTC,,,
1319,sortase-A inhibitor,,enzyme inhibitor,23924,2012-04-10 10:05:35 UTC,2015-10-27 17:53:50 UTC,,,A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction.
